country,id,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Гватемала,4gzsuuZypVbxs0Af1LSZyB,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301,4
Гватемала,4NQa7zNbJtY2QvnGpzM8Gz,Código FN,Soy El Ratón,0.818,0.734,2,-5.644,1,0.036,0.265,0.0,0.119,0.774,103.052,222670,4
Гватемала,1o1O7nDie7zzsdHKZxhgQD,Siddhartha,00:00,0.498,0.727,10,-5.097,0,0.0482,0.0586,0.0107,0.121,0.56,159.187,215252,3
Гватемала,4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,160240,4
Гватемала,5vUnjhBzRJJIAOJPde6zDx,Jnr Choi,TO THE MOON,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
Гватемала,2xroKiEu27SEt9Qykdpyux,Emanuel 2A,Or Nah,0.606,0.392,8,-8.992,0,0.0881,0.515,7.43e-06,0.0993,0.201,121.745,221548,4
Гватемала,75HnDKDqsmEzdOKFWe5FZS,Nathy Peluso,VIVIR ASÍ ES MORIR DE AMOR,0.62,0.803,5,-5.514,0,0.0536,0.0881,0.000155,0.1,0.717,102.0,257380,4
Гватемала,64E5ygFT5gEytQfGVeQMRm,Yung City,This One Is for You (Rip Dad),0.658,0.444,3,-11.626,1,0.0563,0.937,0.0965,0.461,0.357,115.959,153130,4
Германия,2vQ5HpRpn8S2qlrZbLsaFr,Elli Eli,I Got Summer on My Mind,0.641,0.632,9,-7.464,0,0.0394,0.298,0.0,0.114,0.346,93.387,205055,4
Германия,0h14I7cPYi1RZG6GmVpMso,CIVO,Weg von mir,0.566,0.481,9,-10.706,1,0.205,0.783,0.0,0.575,0.671,143.857,136667,3
Германия,1R8bpZGAVUxeygsKfHnInQ,Trinix Remix,Hits 2021 - Mashup,0.537,0.687,0,-8.71,0,0.109,0.194,3.18e-05,0.076,0.485,123.596,162650,4
Германия,0nCgsAki7e7I243CUblGxU,Alcemist,Stan Smith,0.698,0.869,2,-0.884,1,0.334,0.0747,0.000468,0.126,0.245,174.868,235000,4
Германия,7EssJKdzewgt7u2HOKBC3K,Sonya Moneykartell,In meinem Block,0.928,0.43,0,-15.087,1,0.568,0.213,0.0,0.119,0.51,101.845,139412,4
Германия,45GDh5cZcRVOAyQqZWxiUt,Jx.Zero,Playboy,0.819,0.563,1,-8.621,0,0.706,0.0126,0.0,0.21,0.599,158.017,152451,4
Германия,4VtRHZ4tBDHaWltVAytlLY,Cat Burns,Go,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4
Германия,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Германия,5Th2Rs48Gz3iqfcGMXG5PC,1986zig,Kopf aus,0.637,0.649,11,-4.938,1,0.203,0.464,0.0,0.163,0.525,175.869,136120,4
Германия,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Германия,0VxPoNX9h5HpsEgSNcHCmG,Adzmilli,Change,0.714,0.577,7,-9.189,1,0.0556,0.0536,1.48e-06,0.125,0.802,145.056,198621,4
Германия,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Германия,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Германия,4iwiYqzoLImJraKQ9Pf2I2,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,227101,4
Германия,0jdcdrTpIzIZGBqBvkgEaC,Ben Reilly,Maytag (Tax Free),0.465,0.67,1,-6.57,1,0.297,0.0181,0.0,0.519,0.553,83.772,165550,4
Германия,2I8EDARURigigunOxtg7oi,JELEEL!,DIVE IN!,0.705,0.753,6,-5.28,1,0.0485,0.000944,0.000127,0.385,0.368,140.023,100518,4
Германия,6zQPRiKYLdpAIn5HDtzDYc,Jamie Muscato,Meant to be Yours,0.552,0.632,6,-6.364,0,0.0962,0.398,0.0,0.227,0.464,97.998,210440,3
Германия,5C04wdpfKcxwBVjAPYAayY,zyon,Sober (Slowed),0.609,0.86,1,-2.74,1,0.0401,0.323,0.000151,0.227,0.278,93.974,237505,4
Германия,67PjQR4ixAIN0ebXu9sr2w,Tream,LEBENSLANG,0.696,0.844,1,-4.831,1,0.217,0.33,0.0,0.178,0.689,140.006,109714,4
Германия,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Германия,6GomT970rCOkKAyyrwJeZi,Öwnboss,Move Your Body,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
Германия,5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,4
Германия,1yf6N9tFJ6BXZLvIXbUvw9,YAENNIVER,Mädchen Mädchen (feat. Luci van Org),0.825,0.587,8,-6.555,1,0.183,0.152,0.0,0.0825,0.527,95.032,165993,4
Германия,5ogw0jyxxRC79blQTNbMUG,Biggie.68,Dämonen,0.794,0.778,3,-5.212,0,0.367,0.288,0.0,0.309,0.565,137.757,130000,4
Германия,0dFQS35aW9oArIov23Kq6m,MattOfficiel,Pepas x Memories,0.536,0.9,8,-5.372,1,0.0429,0.012,2.33e-05,0.0763,0.479,130.031,169204,4
Германия,3cqWSJzuxZCsglpaxWtosT,Mason Ramsey,Before I Knew It,0.632,0.875,2,-3.237,1,0.0367,0.216,5.55e-06,0.385,0.801,133.006,201973,4
Германия,7C3CL8F8bcgxrZFen7dfBM,STRM.Offiziell,Thizzy Vom Block,0.964,0.451,8,-11.396,1,0.513,0.223,0.0,0.216,0.473,120.104,170151,4
Германия,3vhq6ywD3amyfzFnwA3CfI,KAMRAD,I Believe,0.712,0.698,10,-7.248,1,0.027,0.132,0.0,0.262,0.759,118.025,147007,4
Германия,7u52L92Itro4My0Ut5u8rA,Private Zero,Someone Else,0.798,0.638,0,-7.513,0,0.247,0.532,1.07e-05,0.321,0.749,150.941,205033,4
Германия,7gzdjkagK3pTVW8jYjcYBF,Micha von der Rampe,Partyanimal,0.814,0.74,0,-5.738,1,0.145,0.165,0.0,0.111,0.7,138.069,139159,4
Германия,0qKpwaNffHcDjHkAN0BAXd,jahmiel,U Me Luv,0.738,0.602,5,-4.414,0,0.0964,0.677,0.0,0.0888,0.634,135.935,219706,4
Германия,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,227680,4
Германия,0umdwBdWwf48PMGIO4blOn,Django,Rush hour,0.733,0.83,0,-5.308,1,0.515,0.297,0.0,0.144,0.308,142.507,122000,4
Германия,5y8NsZmAGcCv1rqX5etiVh,Tream,WILLST DU MIT MIR SCHLAFEN?,0.689,0.938,0,-3.222,1,0.288,0.17,0.0,0.144,0.526,149.927,129600,4
Германия,0Rq6JJwpZ9f1SU6Cfhgjv7,Nigo,Arya (feat. A$AP Rocky),0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
Германия,0EhQWGJFjhvVq0PllzJ7Rd,WeddingCake,Chai Tea with Heidi,0.713,0.767,5,-5.627,0,0.0513,0.0038,4.28e-06,0.125,0.582,125.019,170784,4
Германия,3AN5LEspFZQdQUFUUqsDct,Jonny McGovern,Man Areas,0.858,0.829,1,-6.041,1,0.181,0.05,0.0,0.367,0.692,127.944,196760,4
Германия,0eYrKwIiqluD9dFr3STKQH,Vibe Chemistry,Balling,0.803,0.743,9,-4.015,1,0.0994,0.00768,2.36e-06,0.107,0.645,87.002,220948,4
Германия,5OtRUowagv3aSAcjekQmDm,Max + Johann,Thank You - TikTok Edit,0.669,0.831,6,-7.566,0,0.364,0.211,0.0037,0.433,0.37,136.327,173785,4
Германия,1ORimdTrslMvq50oLzFTsW,Hardstyle Germany,Lalalalala (Hardstyle) - High Level Remix,0.443,0.943,0,-3.008,1,0.359,0.0926,0.0871,0.333,0.493,77.566,138019,5
Германия,7vzvSsYvKJYooVW8JUgKUs,Yung Kyuu,Replay,0.754,0.387,10,-11.367,0,0.066,0.388,0.0,0.109,0.418,143.019,188042,4
Германия,5NtmfJwkA0AXsp2WWHviPn,Rachel Chinouriri,So My Darling - Acoustic,0.568,0.238,9,-11.111,1,0.0457,0.907,8.21e-06,0.135,0.563,137.958,228923,4
Германия,79aQX5Uq6t8apowFe5uueL,O.T. Genasis,I Look Good,0.919,0.601,2,-4.911,0,0.144,0.375,9.6e-06,0.162,0.44,95.018,101635,4
Германия,7sxn16XyaEr1K8WxYrfJ2I,OTPendia,Rasselbande,0.846,0.546,7,-9.186,1,0.224,0.223,3.93e-06,0.0823,0.655,150.98,145446,4
Германия,3Iq8XToI0I9KSnqovkv1AV,Edwin Rosen,Vertigo,0.488,0.868,8,-5.266,1,0.0333,0.00615,0.0169,0.0877,0.345,156.996,210191,4
Германия,05EG9LwFCVjkoYEWzsrHHO,Tevvez,Legend,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4
Германия,12KMoAMzaeBFh91O5sxP2o,NWYR,The Lone Ranger,0.599,0.954,1,-5.088,0,0.353,0.0559,0.504,0.606,0.358,129.957,156923,4
Германия,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
Германия,77LA2Zd0H9c1C0NutqumLH,Darius & Finlay,Mein kleines Herz (Bam Bam),0.668,0.741,5,-5.368,0,0.0301,0.00193,0.326,0.339,0.566,137.944,150090,4
Германия,3z9D5ufZR2KATrb4XbCBHQ,Zensery,KORN COLA,0.563,0.709,2,-7.88,1,0.417,0.314,0.0,0.0831,0.63,98.013,145385,4
Гонконг,3jfn6a5nJ1Arc0xWuvsYmi,SoWhat,低調系 (feat. Novel Fergus),0.702,0.644,5,-9.143,0,0.157,0.63,7.74e-06,0.0796,0.787,84.521,218698,4
Гонконг,6whxKQ0Ocn1FmzpDc7lTHq,Eric Chou,想知道你在想什麼 - 《我吃了那男孩一整年的早餐》電影主題曲,0.455,0.297,7,-11.63,1,0.0265,0.212,2.14e-06,0.121,0.243,90.093,294027,4
Гонконг,3kQvyf0lMEpcn0xGWM1blY,吳林峰,我也難過的,0.551,0.46,7,-8.049,1,0.0402,0.592,3.9e-06,0.101,0.253,134.406,278293,4
Гонконг,5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,184602,4
Гонконг,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,227680,4
Гонконг,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Гонконг,4zCIxSnVWpGNghERX4uWZF,YENA,SMILEY(Feat. BIBI),0.652,0.91,9,-3.444,1,0.134,0.0963,1.25e-05,0.093,0.82,155.967,173413,4
Гонконг,3i5pZUWXYvDaZfQO5UDjPa,Kaho Hung,及時行樂,0.463,0.57,6,-6.339,1,0.0283,0.233,0.0,0.133,0.276,143.989,234178,4
Гонконг,72OVnXDzugvrCU25lMi9au,WeiBird,"如果可以 - 電影""月老""主題曲",0.54,0.54,3,-6.368,1,0.029,0.241,0.0,0.351,0.372,74.969,274400,4
Гонконг,1ko2lVN0vKGUl9zrU0qSlT,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4
Гонконг,71zkB0xQxcF1Uq8F1ZoCqC,Jer 柳應廷,MM7,0.634,0.857,11,-4.618,0,0.0481,0.0227,0.0,0.295,0.592,114.969,240697,4
Гонконг,0ioTTk5l0Zz7Oh48qEocgj,Rex Orange County,KEEP IT UP,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75e-06,0.255,0.733,149.929,183000,4
Гонконг,3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,185681,4
Гонконг,1GpbSYjurHKlxhcxCZ1Bqa,小阿七,从前说,0.616,0.69,4,-5.189,1,0.0338,0.671,0.0,0.368,0.446,115.966,251501,4
Гонконг,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Гонконг,78TbTvePaJ6FFdwSMSXARy,Gareth.T,勁浪漫 超溫馨,0.618,0.379,6,-6.584,1,0.0321,0.645,0.0,0.0982,0.704,135.014,198526,3
Гонконг,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
Гонконг,5vUnjhBzRJJIAOJPde6zDx,Jnr Choi,TO THE MOON,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
Гонконг,3t4KHjd8uQpJJ2fa0fRIpR,The Chainsmokers,High,0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,0.525,134.981,175163,4
Гонконг,5eDJH4MfpRQM9S9WTiu7yU,队长,11 (with Hooleeger),0.483,0.736,7,-4.84,1,0.0604,0.0774,0.0,0.125,0.531,148.054,234817,4
Гонконг,7pCguhV9HHtP2atsdRkNwU,Nightbirde,It's OK - Live Maple House Sessions,0.671,0.272,2,-8.9,1,0.0385,0.887,1.14e-06,0.108,0.27,120.003,245597,4
Гонконг,15AOENltAvN9ejLP0B9uwh,kayan9896,Be around,0.718,0.545,1,-9.54,1,0.0454,0.712,0.0,0.174,0.52,134.963,172458,4
Гонконг,4fqujPt1zA2xGyDUDaBdJv,TomFatKi,TFK Party,0.712,0.701,7,-7.275,1,0.0328,0.194,0.0,0.0995,0.399,97.025,187558,4
Гонконг,433FK3gktWwmjkAPMSqVNO,MC 張天賦,時候不早,0.737,0.483,9,-6.416,1,0.0311,0.318,0.0,0.293,0.514,83.966,220939,4
Гонконг,7AOtWjLx5SaKVVGzberZ7i,Def.,SUNSET WITH YOU,0.713,0.387,2,-8.404,0,0.0502,0.532,3.69e-05,0.199,0.206,131.987,203269,3
Гонконг,2oaTpgQ9Mow7dnH3CTbXy2,Anna hisbbuR,On My Way Home,0.798,0.531,8,-9.099,0,0.371,0.65,0.0,0.106,0.602,89.942,228000,4
Гонконг,3xRH6FPVtheDyNla3T1FE7,Muni Long,Hrs and Hrs,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,204317,3
Гонконг,4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,4
Гонконг,7B9W7Qsy5M2kyUNjQYIEG8,fromis_9,DM,0.649,0.898,11,-3.291,0,0.11,0.0213,0.0,0.0576,0.663,122.028,204293,4
Гонконг,1ZrnCyms7CBYsCvkkVIkt8,MC 張天賦,記憶棉,0.491,0.533,9,-7.594,1,0.0473,0.393,0.0,0.0944,0.214,149.856,273390,4
Гонконг,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Гонконг,0vOL2KFf7RDui8Qudi6DzG,Shinya Kiyozuka,春よ、来い,0.381,0.137,10,-19.818,0,0.0395,0.983,0.922,0.147,0.143,138.653,199453,4
Гонконг,52xJxFP6TqMuO4Yt0eOkMz,Carolina Gaitán - La Gaita,We Don't Talk About Bruno,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,216120,4
Гонконг,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Гонконг,2y2pYNWONj7dodKJLsEI8U,李佳隆,Room,0.588,0.681,9,-5.115,1,0.0372,0.545,1.33e-06,0.141,0.407,148.021,160541,4
Гонконг,7Fege3yv4dvehB3NdRBGwI,Gunna,Banking On Me,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,200000,4
Гонконг,5st8nBxaC9GX6Dl3VMXTbM,Terence Lam,在空中的這一秒,0.563,0.491,3,-8.256,1,0.0332,0.589,0.0,0.108,0.331,91.071,226646,4
Гонконг,3QP3cYE3qnplFueLKNVsbM,队长,哪里都是你,0.544,0.401,5,-8.347,1,0.027,0.749,1.51e-05,0.265,0.163,131.846,222683,4
Гонконг,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,195121,4
Гонконг,2TZTpkpnDIKUOfU6riqCfE,TAEYEON,Can't Control Myself,0.626,0.681,4,-2.979,1,0.0377,0.0263,0.0,0.453,0.229,85.044,181600,4
Гонконг,0Rq6JJwpZ9f1SU6Cfhgjv7,Nigo,Arya (feat. A$AP Rocky),0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
Гонконг,35KzQtjAlRJiV85veCiX6z,Fiona Sit,月球上碰面,0.493,0.492,3,-8.053,0,0.0402,0.598,0.0,0.128,0.175,133.647,266428,4
Гонконг,3jdy4aOla1dwYIqwp69JJN,NICKTHEREAL,愛上你算我賤,0.478,0.738,6,-4.464,0,0.0414,0.00432,0.0,0.154,0.353,163.994,250942,4
Гонконг,0PS2hRWTqrTnZIZDvpurgt,193,再次puppy love,0.496,0.972,5,-4.127,0,0.0523,0.00514,0.0,0.136,0.592,160.035,207000,4
Гонконг,0NgKpJKTqaOR26nIC8InDA,NotReal,凍,0.729,0.639,5,-7.261,1,0.0483,0.513,0.0,0.119,0.54,111.987,228577,4
Гонконг,5XW4BwCrfYpci5zMbJxs4N,Wig Wam,Do Ya Wanna Taste It,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,176973,4
Гонконг,6Nw6XxOGVgKPOgi8LidyPq,Kim Kyung Hee,Our Beloved Summer,0.528,0.564,11,-8.236,1,0.0444,0.389,9.32e-06,0.102,0.433,98.907,192467,4
Гонконг,6EuubEs5qOmJdpNhkU47OZ,Lilas Ikuta,スパークル,0.614,0.579,11,-4.937,1,0.038,0.417,0.0,0.0666,0.692,149.831,213600,4
Гонконг,3k64vNcgYPkETG7TNgpW4o,Vaundy,裸の勇者,0.442,0.888,9,-5.747,0,0.121,0.0127,0.000727,0.2,0.435,163.032,201973,4
Гонконг,7jo1ash37IUB5NyviV7ajO,Yoyo Sham,勿念,0.512,0.169,3,-16.756,1,0.0354,0.892,1.3e-06,0.109,0.287,135.854,206118,4
Дания,4xNI4XUEszYlpe0JzZjhmr,Benjamin Christiansen,Feste Med Heste,0.828,0.473,10,-7.361,0,0.0554,0.00928,0.000379,0.191,0.711,103.029,121182,4
Дания,6NTtIYNiSLqesuE87Alc3c,Kølner Dom,Hvad Fuck Er En Bælgfrugt?,0.607,0.665,6,-6.185,1,0.0872,0.00843,2.74e-05,0.162,0.475,172.001,232855,4
Дания,45GDh5cZcRVOAyQqZWxiUt,Jx.Zero,Playboy,0.819,0.563,1,-8.621,0,0.706,0.0126,0.0,0.21,0.599,158.017,152451,4
Дания,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Дания,5vUnjhBzRJJIAOJPde6zDx,Jnr Choi,TO THE MOON,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
Дания,6bldUK7gjgeHbpxxoXd1xv,Infernal,From Paris to Berlin (feat. Branco & Jimilian),0.794,0.925,11,-4.78,0,0.15,0.0171,0.000141,0.0638,0.908,125.967,152545,4
Дания,5XW4BwCrfYpci5zMbJxs4N,Wig Wam,Do Ya Wanna Taste It,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,176973,4
Дания,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Дания,2I8EDARURigigunOxtg7oi,JELEEL!,DIVE IN!,0.705,0.753,6,-5.28,1,0.0485,0.000944,0.000127,0.385,0.368,140.023,100518,4
Дания,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Дания,4VtRHZ4tBDHaWltVAytlLY,Cat Burns,Go,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4
Дания,4iwiYqzoLImJraKQ9Pf2I2,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,227101,4
Дания,1ugQtcwmKOXvKAYzhjncmv,Dean Lewis,Half A Man,0.507,0.204,0,-11.575,1,0.0504,0.855,0.0,0.143,0.343,77.765,179120,4
Дания,05EG9LwFCVjkoYEWzsrHHO,Tevvez,Legend,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4
Дания,2gs6WNfKrOw9yjOHPNuaIA,Ravi Kuma,Cardio,0.797,0.802,3,-8.235,0,0.0588,0.283,0.00817,0.0981,0.791,121.997,173680,4
Дания,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Дания,3cqWSJzuxZCsglpaxWtosT,Mason Ramsey,Before I Knew It,0.632,0.875,2,-3.237,1,0.0367,0.216,5.55e-06,0.385,0.801,133.006,201973,4
Дания,0jdcdrTpIzIZGBqBvkgEaC,Ben Reilly,Maytag (Tax Free),0.465,0.67,1,-6.57,1,0.297,0.0181,0.0,0.519,0.553,83.772,165550,4
Дания,6Zu3aw7FfjAF9WA0fA81Oq,Latto,Big Energy,0.935,0.807,11,-3.838,0,0.114,0.0514,0.0,0.349,0.813,106.017,173182,4
Дания,6GomT970rCOkKAyyrwJeZi,Öwnboss,Move Your Body,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
Дания,6kCvQVXRjVmbtZ4k76s4c4,Club Soda,One By One - Radio Edit,0.868,0.803,2,-7.376,1,0.0601,0.00684,0.347,0.139,0.805,125.999,138095,4
Дания,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Дания,5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,4
Дания,2GPh676erhgaOyMRmQNOc6,Nutcase22,Captain (whistle),0.912,0.651,11,-8.702,0,0.337,0.0824,2.9e-06,0.101,0.505,142.947,214820,4
Дания,6e7KGsngU13kguy5hTvSxe,Gilli,Kender Ik' I Morgen,0.845,0.604,1,-6.873,1,0.136,0.109,0.0,0.206,0.916,142.007,147956,4
Дания,1ko2lVN0vKGUl9zrU0qSlT,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4
Дания,12KMoAMzaeBFh91O5sxP2o,NWYR,The Lone Ranger,0.599,0.954,1,-5.088,0,0.353,0.0559,0.504,0.606,0.358,129.957,156923,4
Дания,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Дания,0Rq6JJwpZ9f1SU6Cfhgjv7,Nigo,Arya (feat. A$AP Rocky),0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
Дания,5NtmfJwkA0AXsp2WWHviPn,Rachel Chinouriri,So My Darling - Acoustic,0.568,0.238,9,-11.111,1,0.0457,0.907,8.21e-06,0.135,0.563,137.958,228923,4
Дания,1a9j0kZZE9WesPtiNJ8Ght,FABRÄK,DAARLIGT,0.811,0.801,0,-5.805,1,0.0625,0.00126,0.000183,0.339,0.776,134.999,175332,4
Дания,3xRH6FPVtheDyNla3T1FE7,Muni Long,Hrs and Hrs,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,204317,3
Дания,5XsXZ1c7GKFNfzSsoeYFY7,Ron Suno,What They Gon Say,0.741,0.932,7,-3.656,1,0.377,0.014,0.0,0.294,0.788,165.217,151273,4
Дания,79aQX5Uq6t8apowFe5uueL,O.T. Genasis,I Look Good,0.919,0.601,2,-4.911,0,0.144,0.375,9.6e-06,0.162,0.44,95.018,101635,4
Дания,6AshXllQhobwSXsdpgp41w,Benny The Butcher,Johnny P's Caddy,0.535,0.819,8,-6.792,1,0.455,0.584,0.0,0.16,0.581,150.451,225000,4
Дания,7BbaIYAdi3pg4MGl6PHwPv,Yeat,Monëy so big,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,160052,4
Дания,4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,0.808,0.639,11,-7.244,0,0.147,0.621,0.0281,0.231,0.612,105.016,162286,4
Дания,4aMxs74PXoQg2SLgjypcvb,Yeat,Turban,0.669,0.682,1,-7.974,1,0.293,0.00165,0.0116,0.339,0.345,148.153,155742,4
Дания,4erg578HXlAcoJRaeI03Jh,Jireel,MANO,0.753,0.7,4,-5.297,0,0.0513,0.0347,0.0,0.282,0.54,127.895,168798,4
Дания,7rdIKBTAQm4nLlpA5E8DBI,Ishowsped,Shake,0.643,0.766,2,-6.736,1,0.398,0.0303,0.0,0.102,0.383,179.963,156798,4
Дания,56Ua2ypj5HWnotoIF3lEHc,Tobias Rahim,STOR MAND,0.66,0.666,5,-6.15,1,0.0507,0.178,0.0,0.275,0.503,145.916,183883,4
Дания,3NxlOtyM9V95ZhqRZGZdw7,Jimilian,Har Det Fucking Godt,0.794,0.658,5,-4.3,0,0.0979,0.29,0.0,0.102,0.783,140.097,158143,4
Дания,597PIh3xcKYCrmVKEK6Z3C,iomfro,danse,0.665,0.65,7,-6.015,1,0.0348,0.561,0.0486,0.134,0.418,122.014,238000,4
Дания,3XOalgusokruzA5ZBA2Qcb,Gunna,pushin P (feat. Young Thug),0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,136267,1
