country,id,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
ОАЭ,52xJxFP6TqMuO4Yt0eOkMz,Carolina Gaitán - La Gaita,We Don't Talk About Bruno,0.577,0.45,0.0,-8.516,0.0,0.0834,0.357,0.0,0.111,0.83,205.863,216120.0,4.0
ОАЭ,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4.0,-8.271,0.0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448.0,3.0
ОАЭ,3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies,Where Are You Now,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,148197.0,4.0
ОАЭ,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,0.807,0.893,11.0,-3.745,0.0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747.0,4.0
ОАЭ,4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,0.575,0.648,10.0,-4.891,1.0,0.0358,0.583,0.0,0.115,0.466,75.977,160240.0,4.0
ОАЭ,6yvxu91deFKt3X1QoV6qMv,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",0.608,0.757,2.0,-6.945,1.0,0.164,0.259,0.00216,0.259,0.625,124.078,279677.0,4.0
ОАЭ,59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,0.345,0.612,7.0,-6.543,0.0,0.0608,0.232,0.0,0.194,0.232,179.773,153000.0,3.0
ОАЭ,2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,0.609,0.692,1.0,-2.958,1.0,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720.0,3.0
ОАЭ,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280.0,4.0
ОАЭ,63bmIgH9sS6sX5Sc7MetGq,Zack Tabudlo,Habang Buhay,0.62,0.668,9.0,-5.719,1.0,0.0305,0.088,0.0,0.362,0.183,118.013,244068.0,4.0
ОАЭ,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,Levitating (feat. DaBaby),0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,4.0
ОАЭ,18asYwWugKjjsihZ0YvRxO,Tiësto,The Motto,0.754,0.763,7.0,-4.627,0.0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819.0,4.0
ОАЭ,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
ОАЭ,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0
ОАЭ,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400.0,4.0
ОАЭ,20on25jryn53hWghthWWW3,ACRAZE,Do It To It,0.854,0.806,11.0,-8.262,0.0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890.0,4.0
ОАЭ,3XOalgusokruzA5ZBA2Qcb,Gunna,pushin P (feat. Young Thug),0.773,0.422,1.0,-4.572,0.0,0.187,0.00783,0.00693,0.129,0.488,77.502,136267.0,1.0
ОАЭ,7CAdT0HdiQNlt1C7xk2hep,Jung Kook,Stay Alive (Prod. SUGA of BTS),0.512,0.76,2.0,-5.889,0.0,0.0682,0.299,0.0,0.103,0.495,130.096,210928.0,4.0
ОАЭ,3DarAbFujv6eYNliUTyqtz,Doja Cat,Kiss Me More (feat. SZA),0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667.0,4.0
ОАЭ,1nH2PkJL1XoUq8oE6tBZoU,The Weeknd,Sacrifice,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,188918.0,4.0
ОАЭ,2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,0.594,0.612,8.0,-6.627,0.0,0.363,0.835,0.0,0.461,0.687,179.629,168020.0,4.0
ОАЭ,2gpWyfu7eZ01zzncHpxOtA,Swedish House Mafia,Moth To A Flame (with The Weeknd),0.542,0.659,8.0,-7.289,1.0,0.0389,0.00279,0.0,0.105,0.109,120.122,234000.0,4.0
ОАЭ,58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,0.52,0.852,0.0,-5.866,1.0,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587.0,4.0
ОАЭ,29m79w9xPMH4YCD6r8JSmV,AP Dhillon,Excuses,0.837,0.717,5.0,-7.749,0.0,0.0822,0.0842,0.0,0.149,0.494,94.984,176233.0,4.0
ОАЭ,0IuVhCflrQPMGRrOyoY5RW,Tate McRae,she's all i wanna be,0.614,0.644,2.0,-5.372,0.0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,206772.0,4.0
ОАЭ,00Blm7zeNqgYLPtW6zg8cj,Post Malone,One Right Now (with The Weeknd),0.687,0.781,1.0,-4.806,1.0,0.053,0.0361,0.0,0.0755,0.688,97.014,193507.0,4.0
ОАЭ,3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.0,0.0926,0.194,130.041,210560.0,4.0
ОАЭ,1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),0.593,0.503,8.0,-6.725,0.0,0.22,0.293,0.0,0.405,0.71,178.781,137704.0,4.0
ОАЭ,6N1K5OVVCopBjGViHs2IvP,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),0.528,0.309,0.0,-7.398,1.0,0.0329,0.924,2.1e-06,0.282,0.307,133.83,185422.0,4.0
ОАЭ,08MFgEQeVLF37EyZ7jcwLc,Zack Tabudlo,Pano,0.375,0.457,3.0,-7.018,1.0,0.0315,0.868,0.0145,0.191,0.415,174.839,254400.0,3.0
ОАЭ,37BZB0z9T8Xu7U3e65qxFy,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014.0,4.0
ОАЭ,5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627.0,4.0
ОАЭ,0vNY7uNEG8El6doRdP21D5,CKay,Emiliana,0.738,0.549,6.0,-9.704,1.0,0.0513,0.638,0.402,0.111,0.475,98.965,164848.0,4.0
ОАЭ,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,0.309,0.883,9.0,-3.825,1.0,0.0808,0.0673,0.00111,0.0849,0.312,159.488,195121.0,4.0
ОАЭ,3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,0.666,0.542,8.0,-6.429,1.0,0.0392,0.27,0.0,0.0765,0.0771,120.134,228787.0,4.0
Панама,1ri9ZUkBJVFUdgwzCnfcYs,Becky G,MAMIII,0.843,0.7,4.0,-3.563,0.0,0.0803,0.0934,0.0,0.14,0.899,93.991,226088.0,4.0
Панама,4gzsuuZypVbxs0Af1LSZyB,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0.639,0.703,4.0,-6.33,0.0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301.0,4.0
Панама,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,Desesperados,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0
Панама,3N7ylprsYVhBncJIZhKy1G,BCA,TOP MODEL,0.826,0.673,7.0,-4.114,1.0,0.145,0.298,0.00157,0.204,0.688,92.025,188040.0,4.0
Панама,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,0.644,0.648,1.0,-4.601,1.0,0.118,0.276,0.0,0.135,0.44,179.951,206710.0,4.0
Панама,1Q5ccy6FsY9LIrXebNYOXF,Jorkan,TUS FALLOS,0.584,0.559,4.0,-6.375,0.0,0.324,0.414,1.25e-06,0.11,0.0895,63.404,384000.0,5.0
Панама,0G2zPzWqVjR68iNPmx2TBe,Mora,Volando - Remix,0.659,0.688,6.0,-4.649,1.0,0.0673,0.207,0.0,0.113,0.632,153.979,273474.0,4.0
Панама,6lX6l7OuA3qrnIRfdsr0dw,Blessd,Medallo,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0
Панама,2vmfvSoZBFAt9hhRoEByLi,Aventura,Volví,0.725,0.86,1.0,-3.726,1.0,0.182,0.422,0.000284,0.0674,0.791,175.896,230125.0,4.0
Панама,5W1qmxHrMlQGGAiFA3ZQqP,Dímelo Flow,Se Le Ve,0.562,0.755,7.0,-4.367,0.0,0.112,0.0967,2.25e-05,0.143,0.609,83.997,277693.0,4.0
Панама,2BEcap3xJtmiPaHKyfQi4e,Rvssian,Nostálgico,0.734,0.846,9.0,-3.425,0.0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884.0,4.0
Панама,4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,A Tu Merced,0.86,0.791,0.0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023,175918.0,4.0
Панама,4MzXwWMhyBbmu6hOcLVD49,Bad Bunny,DÁKITI,0.731,0.573,4.0,-10.059,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090.0,4.0
Панама,7iHHlCbsFou5DZSW5HCPfs,Boza,Ella - Remix,0.747,0.812,3.0,-4.274,0.0,0.111,0.341,0.000131,0.174,0.884,180.062,330478.0,4.0
Панама,3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0
Панама,6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Tacones Rojos,0.746,0.844,11.0,-3.499,0.0,0.0359,0.062,0.0,0.149,0.934,123.014,189333.0,4.0
Панама,1mSviQV9iQnGSRyvTIuxAj,Alvaro Diaz,Problemón,0.706,0.739,10.0,-3.753,1.0,0.0586,0.266,2.62e-05,0.126,0.371,91.906,192613.0,4.0
Панама,3JCaq3KDSROg3TXhdiDa9n,Jhay Cortez,Ley Seca,0.759,0.842,8.0,-3.758,1.0,0.096,0.101,0.0,0.134,0.584,105.059,263253.0,4.0
Панама,78QcVmzxS0wIwuC2rpAauI,Rauw Alejandro,2/Catorce,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0
Панама,3HQxzXOb4p9pfpD5gP38D5,Eladio Carrion,No Te Deseo el Mal,0.886,0.482,7.0,-9.882,1.0,0.175,0.396,0.0,0.115,0.568,124.956,232560.0,4.0
Панама,5TMLavqGRKNxgzMBrVpC9R,zzoilo,Mon Amour - Remix,0.748,0.761,2.0,-6.621,1.0,0.102,0.122,6.56e-06,0.0984,0.362,116.041,179940.0,4.0
Панама,7rglLriMNBPAyuJOMGwi39,Elton John,Cold Heart - PNAU Remix,0.795,0.8,1.0,-6.32,1.0,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,4.0
Панама,05bfbizlM5AX6Mf1RRyMho,Nio Garcia,AM Remix,0.743,0.655,6.0,-5.015,0.0,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,4.0
Панама,1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,Cúrame,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0
Панама,2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,4.0
Панама,0rsTDgGRlXKuzSAxcdb4Ns,Sech,Borracho,0.787,0.748,8.0,-3.752,0.0,0.0797,0.571,0.0,0.214,0.703,93.006,219750.0,4.0
Панама,704LUEih663hiE3CnyUrFW,KAROL G,SEJODIOTO,0.822,0.736,1.0,-3.969,1.0,0.15,0.157,0.000781,0.0748,0.679,175.93,181107.0,4.0
Панама,1Sym1HsTqsa2pYKhYL1j15,Eladio Carrion,Me Gustas Natural,0.721,0.426,0.0,-7.473,0.0,0.11,0.859,0.000216,0.111,0.451,127.083,170079.0,4.0
Панама,1HhNoOuqm1a5MXYEgAFl8o,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11.0,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011,173381.0,4.0
Панама,0HINQFSerZ6iMfSsaTO3G5,DEKKO,12x3,0.869,0.727,2.0,-4.956,1.0,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200.0,4.0
Панама,0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0
Панама,69vlMrzHwATKzupwNcUPyK,Bad Bunny,La Santa,0.744,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,4.0
Панама,4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,0.762,0.77,5.0,-2.758,1.0,0.223,0.138,0.0,0.15,0.631,177.998,201181.0,4.0
Панама,4HYDUMY0xSpeBr0AMY9cUz,Jay Wheeler,La Curiosidad,0.845,0.677,11.0,-4.798,0.0,0.136,0.269,0.000917,0.108,0.68,90.013,219048.0,4.0
Панама,3xv8JksRyqHa1lwkM9xvJf,Anuel AA,Súbelo,0.625,0.754,6.0,-4.158,0.0,0.076,0.17,3.76e-05,0.109,0.746,89.888,239797.0,4.0
Панама,7iqOIHHEmu6Vhw25GgQ2eA,J Balvin,Una Nota,0.662,0.788,3.0,-4.55,0.0,0.205,0.0191,0.0,0.0559,0.711,179.876,170760.0,4.0
Панама,5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI,STAY (with Justin Bieber),0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,4.0
Панама,5J7teKIJGtqVypgYI6sqXj,Bad Bunny,Una Vez,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,232496.0,4.0
Панама,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,0.672,0.594,1.0,-6.813,0.0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248.0,4.0
Панама,0Bv7O6fmZk3GrNQFYJaXPn,La Pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",0.672,0.745,5.0,-5.269,0.0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,413111.0,4.0
Панама,6C1RD7YQVvt3YQj0CmuTeu,Bad Bunny,Diles,0.813,0.56,2.0,-5.904,0.0,0.0618,0.108,0.0,0.268,0.287,118.033,286041.0,4.0
Панама,5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,La Zona,0.762,0.801,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,136893.0,4.0
Панама,3KJ3opyV29269SXkPrc19l,Bad Bunny,120,0.636,0.656,2.0,-5.542,0.0,0.0676,0.451,7.97e-06,0.287,0.439,171.918,151506.0,4.0
Панама,5Z9KJZvQzH6PFmb8SNkxuk,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10.0,-7.395,0.0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353.0,4.0
Панама,0yqJp8j8GbUuY5mSKWk3QF,El Tachi,Movie,0.62,0.825,6.0,-5.901,0.0,0.0639,0.457,1.48e-06,0.369,0.482,68.057,210280.0,5.0
Панама,3VvA1wSxukMLsvXoXtlwWx,Boza,Hecha Pa' Mi,0.725,0.756,4.0,-5.013,1.0,0.0572,0.362,0.000685,0.103,0.828,100.07,186133.0,4.0
Панама,5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,TE MUDASTE,0.811,0.637,10.0,-4.835,0.0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014.0,4.0
Панама,3Zb2735n7CfJ8ZwKd69O01,LH,Por Ley,0.462,0.518,6.0,-8.323,1.0,0.143,0.625,0.0,0.165,0.566,83.389,251866.0,1.0
Панама,2XIc1pqjXV3Cr2BQUGNBck,Bad Bunny,LA NOCHE DE ANOCHE,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,203201.0,4.0
Панама,0UXlu64mDLvfzR8IXMz06J,Christian Nodal,Ya No Somos Ni Seremos,0.588,0.452,7.0,-4.75,1.0,0.0268,0.437,0.0,0.344,0.734,139.953,185723.0,4.0
Перу,1ri9ZUkBJVFUdgwzCnfcYs,Becky G,MAMIII,0.843,0.7,4.0,-3.563,0.0,0.0803,0.0934,0.0,0.14,0.899,93.991,226088.0,4.0
Перу,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,Desesperados,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0
Перу,0HINQFSerZ6iMfSsaTO3G5,DEKKO,12x3,0.869,0.727,2.0,-4.956,1.0,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200.0,4.0
Перу,4gzsuuZypVbxs0Af1LSZyB,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0.639,0.703,4.0,-6.33,0.0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301.0,4.0
Перу,6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Tacones Rojos,0.746,0.844,11.0,-3.499,0.0,0.0359,0.062,0.0,0.149,0.934,123.014,189333.0,4.0
Перу,6lX6l7OuA3qrnIRfdsr0dw,Blessd,Medallo,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0
Перу,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,0.644,0.648,1.0,-4.601,1.0,0.118,0.276,0.0,0.135,0.44,179.951,206710.0,4.0
Перу,2BEcap3xJtmiPaHKyfQi4e,Rvssian,Nostálgico,0.734,0.846,9.0,-3.425,0.0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884.0,4.0
Перу,2rDZhKnPaPG054ExZ6nXUS,Ryan Castro,Jordan,0.796,0.68,10.0,-5.555,0.0,0.37,0.0575,0.000683,0.103,0.71,179.923,176143.0,4.0
Перу,5TMLavqGRKNxgzMBrVpC9R,zzoilo,Mon Amour - Remix,0.748,0.761,2.0,-6.621,1.0,0.102,0.122,6.56e-06,0.0984,0.362,116.041,179940.0,4.0
Перу,5W1qmxHrMlQGGAiFA3ZQqP,Dímelo Flow,Se Le Ve,0.562,0.755,7.0,-4.367,0.0,0.112,0.0967,2.25e-05,0.143,0.609,83.997,277693.0,4.0
Перу,1mSviQV9iQnGSRyvTIuxAj,Alvaro Diaz,Problemón,0.706,0.739,10.0,-3.753,1.0,0.0586,0.266,2.62e-05,0.126,0.371,91.906,192613.0,4.0
Перу,4TGwERXRlyQtBdggYTHo6j,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole],0.7,0.438,5.0,-5.784,0.0,0.0433,0.401,0.0,0.373,0.605,170.106,260000.0,3.0
Перу,3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0
Перу,4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,A Tu Merced,0.86,0.791,0.0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023,175918.0,4.0
Перу,4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,0.762,0.77,5.0,-2.758,1.0,0.223,0.138,0.0,0.15,0.631,177.998,201181.0,4.0
Перу,2vmfvSoZBFAt9hhRoEByLi,Aventura,Volví,0.725,0.86,1.0,-3.726,1.0,0.182,0.422,0.000284,0.0674,0.791,175.896,230125.0,4.0
Перу,704LUEih663hiE3CnyUrFW,KAROL G,SEJODIOTO,0.822,0.736,1.0,-3.969,1.0,0.15,0.157,0.000781,0.0748,0.679,175.93,181107.0,4.0
Перу,4OwhwvKESFtuu06dTgct7i,Marc Seguí,Tiroteo - Remix,0.75,0.522,9.0,-7.018,1.0,0.0293,0.282,0.0,0.0743,0.601,110.427,321556.0,4.0
Перу,2Gq636OOGgxCTqEuzCZhsa,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0.656,0.823,1.0,-3.059,0.0,0.315,0.47,0.0,0.103,0.755,96.474,160000.0,4.0
Перу,7iHHlCbsFou5DZSW5HCPfs,Boza,Ella - Remix,0.747,0.812,3.0,-4.274,0.0,0.111,0.341,0.000131,0.174,0.884,180.062,330478.0,4.0
Перу,0G2zPzWqVjR68iNPmx2TBe,Mora,Volando - Remix,0.659,0.688,6.0,-4.649,1.0,0.0673,0.207,0.0,0.113,0.632,153.979,273474.0,4.0
Перу,4MzXwWMhyBbmu6hOcLVD49,Bad Bunny,DÁKITI,0.731,0.573,4.0,-10.059,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090.0,4.0
Перу,6D2TCm4nf5nxAcdGJ7w3QP,J Balvin,Qué Más Pues?,0.903,0.817,8.0,-3.972,1.0,0.095,0.0272,0.000311,0.242,0.732,102.014,217360.0,4.0
Перу,2MxHuZWC99rsELX9SrCW7K,Wisin,Buenos Días,0.679,0.806,8.0,-4.226,1.0,0.0517,0.0671,0.0,0.0847,0.966,171.915,199827.0,4.0
Перу,0cOa970mzTWAxKtltpkpLc,TINI,Miénteme,0.85,0.541,2.0,-4.522,1.0,0.0674,0.161,5.01e-06,0.286,0.916,92.003,165275.0,4.0
Перу,69vlMrzHwATKzupwNcUPyK,Bad Bunny,La Santa,0.744,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,4.0
Перу,1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,Cúrame,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0
Перу,1O2pcBJGej0pmH2Y9XZMs6,Cris Mj,Una Noche en Medellín,0.87,0.548,10.0,-5.253,0.0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750.0,4.0
Перу,6srBp90EwADKAF7PorGiUC,Adolescent's Orquesta,Virgen,0.662,0.776,8.0,-4.707,1.0,0.0457,0.715,0.000411,0.106,0.724,90.838,271766.0,4.0
Перу,0lJE8f0lx8mUSfMyxeYpiC,TINI,Bar,0.523,0.691,1.0,-3.802,1.0,0.0833,0.133,0.0,0.327,0.677,94.148,160213.0,4.0
Перу,2WrqTrNIHqfcMCgmEo0A7E,Feid,FRIKI,0.826,0.878,6.0,-2.389,0.0,0.0599,0.0242,0.0,0.0789,0.686,94.994,145120.0,4.0
Перу,7iqOIHHEmu6Vhw25GgQ2eA,J Balvin,Una Nota,0.662,0.788,3.0,-4.55,0.0,0.205,0.0191,0.0,0.0559,0.711,179.876,170760.0,4.0
Перу,3lGMtkONrZdJ8kTCg6KIFf,Natalia Lafourcade,Hasta la Raíz,0.585,0.643,3.0,-8.392,1.0,0.0395,0.201,0.000306,0.144,0.592,152.98,221800.0,3.0
Перу,6P096SaOzrgGxs8NWOfX7M,Tiago PZK,Salimo de Noche,0.669,0.628,2.0,-4.177,1.0,0.0526,0.294,1.83e-05,0.124,0.784,83.803,177857.0,4.0
Перу,4HYDUMY0xSpeBr0AMY9cUz,Jay Wheeler,La Curiosidad,0.845,0.677,11.0,-4.798,0.0,0.136,0.269,0.000917,0.108,0.68,90.013,219048.0,4.0
Перу,05bfbizlM5AX6Mf1RRyMho,Nio Garcia,AM Remix,0.743,0.655,6.0,-5.015,0.0,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,4.0
Перу,5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,La Zona,0.762,0.801,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,136893.0,4.0
Перу,2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,4.0
Перу,78QcVmzxS0wIwuC2rpAauI,Rauw Alejandro,2/Catorce,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0
Перу,655JkvIwu2rDCaD1hPf04g,Sebastian Yatra,Pareja Del Año,0.715,0.611,4.0,-5.094,0.0,0.0519,0.176,0.0,0.0949,0.776,79.971,195333.0,4.0
Перу,1HhNoOuqm1a5MXYEgAFl8o,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11.0,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011,173381.0,4.0
Перу,0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0
Перу,6w8yBI2vthyN9UnwO4UBWb,Tiago PZK,Entre Nosotros,0.729,0.513,5.0,-6.345,0.0,0.0455,0.494,1.1e-06,0.137,0.789,170.064,192353.0,3.0
Перу,5bQLsyTrUaMQRfr6whwGe5,Rauw Alejandro,Aquel Nap ZzZz,0.457,0.495,4.0,-6.044,1.0,0.0797,0.62,0.000228,0.109,0.311,79.513,295039.0,4.0
Перу,2YZDh5CecWx0qlFiTvqVQ9,Justin Quiles,Colorín Colorado,0.677,0.813,6.0,-4.01,0.0,0.187,0.219,0.0,0.18,0.573,169.844,194989.0,4.0
Перу,4vv8wcnT04GHHbUCFBAiHF,Randy,23 (With Ape Drums),0.828,0.724,6.0,-3.555,0.0,0.0715,0.0424,1.68e-06,0.468,0.896,96.058,167504.0,4.0
Перу,41wtwzCZkXwpnakmwJ239F,Bad Bunny,Si Veo a Tu Mamá,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.824,129.928,170972.0,4.0
Перу,6b2HYgqcK9mvktt4GxAu72,Justin Quiles,Loco,0.771,0.885,8.0,-3.66,1.0,0.0508,0.222,0.0,0.0918,0.826,128.031,231604.0,4.0
Перу,5J7teKIJGtqVypgYI6sqXj,Bad Bunny,Una Vez,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,232496.0,4.0
Польша,2jG3STVcZ9fjYlhXPi7nJ1,Malik Montana,Jetlag (feat. The Plug),0.823,0.514,7.0,-7.109,1.0,0.333,0.117,0.0,0.506,0.521,124.952,126085.0,4.0
Польша,1kuw8HFbvgAg3tNqPj00Mb,SB Maffija,Lawenda,0.638,0.543,9.0,-8.076,1.0,0.0515,0.656,0.0,0.118,0.587,74.956,214253.0,4.0
Польша,6IVFyySW33VfordEuGDPHk,SB Maffija,Proste fakty,0.718,0.71,9.0,-5.454,1.0,0.191,0.284,0.0,0.147,0.792,144.059,218828.0,4.0
Польша,4gUKSmeJ7TNcVzHcsGxRKK,SB Maffija,Łyk i buch,0.762,0.812,11.0,-5.495,1.0,0.132,0.459,0.000634,0.0795,0.612,99.995,165213.0,4.0
